Source,Target,Type,Id,Label,Weight
271,56,Directed,10027,,1
105,315,Directed,10028,,1
270,25,Directed,10029,,1
261,56,Directed,10030,,1
158,60,Directed,10031,,1
231,25,Directed,10032,,1
176,188,Directed,10033,,1
246,25,Directed,10034,,1
122,136,Directed,10035,,1
248,134,Directed,10036,,1
331,25,Directed,10037,,1
25,332,Directed,10038,,1
97,182,Directed,10039,,1
201,259,Directed,10040,,1
60,313,Directed,10041,,1
156,272,Directed,10042,,1
268,172,Directed,10043,,1
122,251,Directed,10044,,1
172,313,Directed,10045,,1
342,285,Directed,10046,,1
299,1,Directed,10047,,1
92,80,Directed,10048,,1
343,144,Directed,10049,,1
339,158,Directed,10050,,1
56,142,Directed,10051,,1
109,325,Directed,10052,,1
252,170,Directed,10053,,1
177,68,Directed,10054,,1
265,313,Directed,10055,,1
219,154,Directed,10056,,1
169,252,Directed,10057,,1
24,249,Directed,10058,,1
199,313,Directed,10059,,1
322,224,Directed,10060,,1
128,98,Directed,10061,,1
200,142,Directed,10062,,1
30,178,Directed,10063,,1
13,325,Directed,10064,,1
170,252,Directed,10065,,1
322,271,Directed,10066,,1
88,25,Directed,10067,,1
127,197,Directed,10068,,1
26,212,Directed,10069,,1
62,96,Directed,10070,,1
171,58,Directed,10071,,1
326,20,Directed,10072,,1
85,75,Directed,10073,,1
98,332,Directed,10074,,1
291,339,Directed,10075,,1
